ssp;label;pic;PitDiameter;;;;;;;;
Tipuana tipu;Tipuana tipu 1;Tipuana tipu - VSB25 x100 028.tif;48.98;;;;;;;;
Tipuana tipu;Tipuana tipu 1;Tipuana tipu - VSB25 x100 028.tif;47.064;;;;;;;;
Tipuana tipu;Tipuana tipu 1;Tipuana tipu - VSB25 x100 028.tif;47.708;;;;;;;;
Tipuana tipu;Tipuana tipu 1;Tipuana tipu - VSB25 x100 028.tif;45.775;;;;;;;;
Tipuana tipu;Tipuana tipu 1;Tipuana tipu - VSB25 x100 029.tif;47.708;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 027.tif;56.713;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 027.tif;53.039;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 027.tif;56.102;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 027.tif;53.495;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 027.tif;58.131;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 027.tif;63.368;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 027.tif;54.139;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 027.tif;52.266;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 027.tif;51.658;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 027.tif;48.339;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 027.tif;52.266;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 027.tif;48.442;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 027.tif;52.85;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 027.tif;53.506;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 027.tif;52.218;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 028.tif;59.64;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 028.tif;57.488;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 028.tif;52.202;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 028.tif;43.824;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 028.tif;54.135;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 028.tif;55.626;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 028.tif;55.484;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 028.tif;54.916;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 028.tif;55.424;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 028.tif;57.535;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 028.tif;51.815;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 028.tif;53.588;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 028.tif;51.959;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 029.tif;50.273;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 029.tif;59.323;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 029.tif;61.634;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 029.tif;57.448;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 029.tif;63.158;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 029.tif;58.006;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 029.tif;58.678;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 029.tif;63.806;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 029.tif;57.129;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 029.tif;55.608;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 029.tif;53.506;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 029.tif;59;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 029.tif;66.987;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 029.tif;68.55;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 029.tif;57.877;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 029.tif;54.518;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 030.tif;63.994;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 030.tif;52.23;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 030.tif;59.578;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 030.tif;58.785;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 030.tif;51.61;;;;;;;;
Tipuana tipu;Tipuana tipu 2;Tipuana tipu - VSB26 x100 030.tif;49.292;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 024.tif;51.658;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 024.tif;38.566;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 024.tif;41.97;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 024.tif;36.74;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 024.tif;44.487;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 024.tif;54.874;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 024.tif;49.047;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 024.tif;59.028;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 024.tif;61.59;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 024.tif;41.577;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 024.tif;36.74;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 026.tif;33.611;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 026.tif;43.02;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 026.tif;37.011;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 026.tif;37.678;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 026.tif;49.586;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 026.tif;48.455;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 026.tif;47.205;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 026.tif;43.866;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 026.tif;50.136;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 026.tif;37.766;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 026.tif;52.174;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 026.tif;50.024;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 026.tif;58.491;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 026.tif;49.292;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 026.tif;51.598;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 026.tif;48.712;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 026.tif;51.372;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 027.tif;38.073;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 027.tif;41.427;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 027.tif;44.585;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 027.tif;46.513;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 027.tif;44.697;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 027.tif;44.636;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 027.tif;47.042;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 027.tif;40.785;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 027.tif;44.055;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 027.tif;47.086;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 027.tif;50.306;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 028.tif;40.484;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 028.tif;40.581;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 028.tif;41.11;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 028.tif;47.76;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 028.tif;47.577;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 028.tif;49.49;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 028.tif;45.021;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 028.tif;48.339;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 028.tif;43.179;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 028.tif;40.087;;;;;;;;
Tipuana tipu;Tipuana tipu 3;Tipuana tipu - VSB27 x100 028.tif;48.374;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x40 022 (escala errada).tif;19.377;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x40 022 (escala errada).tif;26.17;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x40 022 (escala errada).tif;25.787;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x40 022 (escala errada).tif;18.701;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x40 022 (escala errada).tif;22.566;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x40 022 (escala errada).tif;18.701;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x40 022 (escala errada).tif;26.17;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x40 022 (escala errada).tif;25.787;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x40 023 (escala errada).tif;27.342;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x40 023 (escala errada).tif;28.619;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x40 023 (escala errada).tif;26.423;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x40 023 (escala errada).tif;27.259;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x40 023 (escala errada).tif;25.979;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x40 023 (escala errada).tif;27.554;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x40 023 (escala errada).tif;26.297;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x40 023 (escala errada).tif;25.536;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x40 023 (escala errada).tif;25.851;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 023.tif;25.851;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 023.tif;25.43;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 023.tif;25.027;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 023.tif;26.423;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 023.tif;25.324;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 023.tif;25.027;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 023.tif;23.29;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 023.tif;26.572;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 023.tif;24.26;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 023.tif;21.807;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 023.tif;23.845;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 024.tif;25.811;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 024.tif;20.873;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 024.tif;23.984;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 024.tif;23.344;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 024.tif;23.21;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 024.tif;31.262;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 024.tif;36.553;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 024.tif;29.35;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 024.tif;25.209;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 025.tif;36.576;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 025.tif;44.088;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 025.tif;40.963;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 025.tif;35.65;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 025.tif;36.285;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 025.tif;41.372;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 025.tif;34.453;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 025.tif;35.181;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 025.tif;33.568;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 026.tif;34.759;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 026.tif;35.952;;;;;;;;
Viscum album;Viscum album 1;Viscum album 1 - VSB30 x100 026.tif;36.113;;;;;;;;
Viscum album;Viscum album 2;Viscum album 1 - VSB30 x100 027.tif;28.151;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 017.tif;29.855;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 017.tif;26.921;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 017.tif;24.26;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 017.tif;20.823;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 017.tif;20.38;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 017.tif;28.136;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 018.tif;23.237;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 018.tif;19.505;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 018.tif;28.188;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 018.tif;34.825;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 018.tif;23.521;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 018.tif;29.03;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 018.tif;30.941;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 018.tif;26.423;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 018.tif;31.042;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 018.tif;30.624;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 019.tif;32.741;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 019.tif;28.713;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 019.tif;27.832;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 019.tif;32.455;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 019.tif;27.712;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 020.tif;22.593;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 020.tif;17.448;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 020.tif;22.063;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 020.tif;24.701;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 020.tif;21.616;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 020.tif;29.855;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 020.tif;25.851;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 020.tif;26.423;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 020.tif;23.424;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 020.tif;30.317;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 021.tif;23.854;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 021.tif;25.779;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 021.tif;17.413;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 021.tif;21.921;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 021.tif;29.065;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 021.tif;19.989;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 021.tif;23.344;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 021.tif;26.921;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 021.tif;27.682;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 021.tif;25.907;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 021.tif;27.554;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 021.tif;27.554;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 021.tif;30.968;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 021.tif;34.308;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 022.tif;26.705;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 022.tif;27.098;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 022.tif;23.344;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 022.tif;25.027;;;;;;;;
Viscum album;Viscum album 2;Viscum album 2 - VSB30 x100 022.tif;27.358;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 022.tif;25.34;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 022.tif;25.027;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 022.tif;25.43;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 022.tif;25.787;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 022.tif;27.052;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 022.tif;22.84;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 022.tif;26.806;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 022.tif;23.924;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 022.tif;26.067;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 022.tif;26.619;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 022.tif;22.703;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 023.tif;23.237;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 023.tif;24.524;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 023.tif;21.95;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 023.tif;17.448;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 023.tif;22.593;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 023.tif;19.377;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 023.tif;20.144;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 023.tif;20.02;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 023.tif;18.734;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 023.tif;19.989;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 023.tif;21.921;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 023.tif;18.148;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 023.tif;22.148;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 024.tif;37.19;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 024.tif;29.258;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 024.tif;21.607;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 024.tif;33.568;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 024.tif;29.709;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 024.tif;29.709;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 024.tif;24.625;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 024.tif;27.72;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 024.tif;20.072;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 024.tif;25.43;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 024.tif;24.566;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 024.tif;25.143;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 024.tif;27.075;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 024.tif;28.539;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 025.tif;17.735;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 026.tif;32.223;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 026.tif;28.357;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 026.tif;30.536;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 026.tif;20.01;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 026.tif;19.388;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 026.tif;31.102;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 026.tif;35.917;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 026.tif;27.779;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 026.tif;23.344;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 026.tif;35.65;;;;;;;;
Viscum album;Viscum album 3;Viscum album 3 - VSB30 x100 026.tif;23.635;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 030.tif;68.039;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 030.tif;56.154;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 030.tif;55.109;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 030.tif;54.518;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 030.tif;64.707;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 030.tif;64.707;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 030.tif;70.903;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 030.tif;67.028;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 030.tif;54.197;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 030.tif;53.506;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 030.tif;63.358;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 030.tif;56.746;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 030.tif;54.445;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 031.tif;54.197;;;;;;;;
