ssp,indiv,Label,Area,Circ.,X.Area,AR,Round,VesselDiameter,parasitism
Phoradendron perrotettii,Phoradendron perrotettii 3,Phoradendron Perrottettii 3- GC4841 x10 007.tif,1506,0.914,99.867,1.053,0.95,74.2019945823561,Parasite
Phoradendron perrotettii,Phoradendron perrotettii 3,Phoradendron Perrottettii 3- GC4841 x10 007.tif,3400,0.281,99.971,3.132,0.319,61.8190909024065,Parasite
Phoradendron perrotettii,Phoradendron perrotettii 3,Phoradendron Perrottettii 3- GC4841 x10 007.tif,1705,0.703,100,1.86,0.538,69.2420392536211,Parasite
Phoradendron perrotettii,Phoradendron perrotettii 3,Phoradendron Perrottettii 3- GC4841 x10 007.tif,1632,0.639,100,2.367,0.422,64.5863143398042,Parasite
Phoradendron perrotettii,Phoradendron perrotettii 3,Phoradendron Perrottettii 3- GC4841 x10 007.tif,986,0.781,99.594,1.164,0.859,55.5001261259828,Parasite
Phoradendron perrotettii,Phoradendron perrotettii 3,Phoradendron Perrottettii 3- GC4841 x10 007.tif,2269,0.694,99.824,2.14,0.467,79.3646268812498,Parasite
Phoradendron perrotettii,Phoradendron perrotettii 3,Phoradendron Perrottettii 3- GC4841 x10 007.tif,1982,0.807,100,1.561,0.64,79.9868489190567,Parasite
Phoradendron perrotettii,Phoradendron perrotettii 3,Phoradendron Perrottettii 3- GC4841 x10 007.tif,1542,0.76,100,1.332,0.751,68.4666342096645,Parasite
Phoradendron perrotettii,Phoradendron perrotettii 3,Phoradendron Perrottettii 3- GC4841 x10 007.tif,929,0.556,99.892,1.433,0.698,45.4543287267561,Parasite
Phoradendron perrotettii,Phoradendron perrotettii 3,Phoradendron Perrottettii 3- GC4841 x10 007.tif,1538,0.836,100,1.429,0.7,71.715214564275,Parasite
Phoradendron perrotettii,Phoradendron perrotettii 3,Phoradendron Perrottettii 3- GC4841 x10 007.tif,2183,0.64,100,1.279,0.782,74.7561368718315,Parasite
Phoradendron perrotettii,Phoradendron perrotettii 3,Phoradendron Perrottettii 3- GC4841 x10 007.tif,1102,0.709,99.819,1.441,0.694,55.9041322265179,Parasite
Phoradendron perrotettii,Phoradendron perrotettii 3,Phoradendron Perrottettii 3- GC4841 x10 007.tif,1001,0.636,100,1.84,0.543,50.4632935904901,Parasite
Phoradendron perrotettii,Phoradendron perrotettii 3,Phoradendron Perrottettii 3- GC4841 x10 007.tif,121,0.461,100,3.105,0.322,14.9373357731558,Parasite
Phoradendron perrotettii,Phoradendron perrotettii 3,Phoradendron Perrottettii 3- GC4841 x10 008.tif,1904,0.83,99.632,1.157,0.865,79.5064777235163,Parasite
Phoradendron perrotettii,Phoradendron perrotettii 3,Phoradendron Perrottettii 3- GC4841 x10 008.tif,817,0.763,100,1.595,0.627,49.9347974863221,Parasite
Phoradendron perrotettii,Phoradendron perrotettii 3,Phoradendron Perrottettii 3- GC4841 x10 008.tif,3190,0.743,99.875,1.34,0.746,97.3687834986142,Parasite
